Timestamp,CPU usage_MHZ,CPU usage_%,Memory usage_KB,Memory usage_%,Disk read throughput_KB/s,Disk write throughput_KB/s,Network received throughput_KB/s,Network transmitted throughput_KB/s
12/30/2016 17:00,295,2.05,1106457,13.19,0,31,1,5
12/30/2016 18:00,776,5.4,2012427,23.99,171,375,11,36
12/30/2016 19:00,2686,18.69,5200098,61.99,133,347,1,1
12/30/2016 20:00,1815,12.63,4925791,58.72,82,638,11,36
12/30/2016 21:00,559,3.89,3002283,35.79,4,25,1,1
12/30/2016 22:00,209,2.28,489895,2.92,0,1139,11,35
12/30/2016 23:00,2223,15.48,4247991,25.32,10,165,0,1
12/31/2016 0:00,965,6.72,4802478,57.25,177,487,11,36
12/31/2016 1:00,184,5.13,1228931,14.65,35,825,1,5
12/31/2016 2:00,1347,37.52,12178580,72.59,22602,2148,11,40
12/31/2016 3:00,183,1.99,630823,7.52,0,32,1,2
12/31/2016 4:00,1163,8.09,2917558,17.39,4,903,192,122
12/31/2016 5:00,360,10.03,448581,21.39,10248,630,44,20
12/31/2016 6:00,350,16.44,1078985,51.45,4261,1189,11,36
12/31/2016 7:00,334,15.7,595381,28.39,1049,1110,1,5
12/31/2016 8:00,955,6.64,2951112,17.59,2,70,1,1
12/31/2016 9:00,573,3.99,3253102,19.39,15,135,1,1
12/31/2016 10:00,1123,7.82,4125517,24.59,27,299,11,36
12/31/2016 11:00,1888,13.14,2129868,25.39,5,34,8,6
12/31/2016 12:00,553,3.85,1631584,19.45,10,420,4,2
12/31/2016 13:00,143,3.99,546308,26.05,2202,977,1,1
12/31/2016 14:00,139,1.51,708837,8.45,0,40,1,1
12/31/2016 15:00,1796,12.5,2415080,28.79,59,1696,1,1
12/31/2016 16:00,39,1.1,356306,16.99,227,1356,1,1
12/31/2016 17:00,1992,55.5,9504293,56.65,99311,184,0,1
12/31/2016 18:00,349,2.43,2258213,26.92,0,66,1,5
12/31/2016 19:00,458,4.77,1363149,16.25,226,2550,1,1
12/31/2016 20:00,615,4.28,3320211,19.79,474,1676,11,36
12/31/2016 21:00,2071,14.42,3790812,45.19,1030,5102,1,1
12/31/2016 22:00,221,6.17,430336,20.52,7991,901,11,35
12/31/2016 23:00,396,18.58,847040,40.39,2353,1225,0,1
1/1/2017 0:00,128,1.39,714709,8.52,0,31,11,36
1/1/2017 1:00,582,4.05,3185993,18.99,1,40,1,1
1/1/2017 2:00,1602,11.15,2811861,33.52,0,954,1,1
1/1/2017 3:00,43,1.21,213700,10.19,0,1300,1,1
1/1/2017 4:00,200,5.59,655360,31.25,1240,108,1,1
1/1/2017 5:00,89,2.5,357564,17.05,1254,167,0,1
1/1/2017 6:00,3885,27.04,6429029,38.32,2619,7375,11,36
1/1/2017 7:00,763,5.31,3665822,21.85,3,115,1,1
1/1/2017 8:00,1796,12.5,4545787,54.19,122,258,15,37
1/1/2017 9:00,2563,26.71,6944929,82.79,22644,55945,1,1
1/1/2017 10:00,1261,8.78,3644011,21.72,119,371,11,35
1/1/2017 11:00,325,2.26,1978873,23.59,2,35,173,43273
1/1/2017 12:00,374,10.43,308701,14.72,14779,748,4,5
1/1/2017 13:00,366,1.99,2984667,17.79,0,876,3,3
1/1/2017 14:00,1407,9.79,4269802,25.45,4,317,5,6
1/1/2017 15:00,1594,11.09,2984667,17.79,0,230,3,3
1/1/2017 16:00,1896,13.2,2717070,32.39,3395,549,5,5
1/1/2017 17:00,2658,18.5,2442763,29.12,7,1777,3,3
1/1/2017 18:00,807,5.62,5400586,32.19,97,150,4,5
1/1/2017 19:00,1149,7.99,3732931,22.25,5,935,14,23
1/1/2017 20:00,199,5.56,1045430,49.85,6070,1145,5,7
1/1/2017 21:00,1137,31.69,6843427,40.79,7259,384,2,3
1/1/2017 22:00,935,6.51,1576220,18.79,0,166,6,33
1/1/2017 23:00,87,2.43,514222,24.52,1241,640,3,3
1/2/2017 0:00,219,6.13,431804,20.59,9998,1036,4,5
1/2/2017 1:00,563,26.42,1059481,50.52,42,1358,61,2271
1/2/2017 2:00,3329,23.17,5199259,30.99,2,203,57,2250
1/2/2017 3:00,842,5.86,1693660,20.19,6,24,3,3
1/2/2017 4:00,108,3.03,1400688,66.79,2475,13,5,5
1/2/2017 5:00,646,3.51,1877370,11.19,277,1092,3,3
1/2/2017 6:00,175,1.9,351483,4.19,0,30,4,5
1/2/2017 7:00,793,22.09,180145,8.59,49956,84,6,25
1/2/2017 8:00,562,26.37,1002229,47.79,4580,1125,11,41
1/2/2017 9:00,1298,9.03,4080219,24.32,6,168,2,3
1/2/2017 10:00,1387,9.65,5266368,31.39,182,105,5,5
1/2/2017 11:00,2174,15.13,2549298,30.39,1013,8617,3,3
1/2/2017 12:00,1957,13.62,2045981,24.39,4,151,4,5
1/2/2017 13:00,1188,8.27,4752147,56.65,38,50,3,3
1/2/2017 14:00,491,23.08,1019006,48.59,5898,1100,5,5
1/2/2017 15:00,298,3.24,3363832,20.05,0,1279,3,3
1/2/2017 16:00,1217,8.47,3732931,22.25,435,602,5,5
1/2/2017 17:00,880,6.12,4997933,29.79,3,121,3,3
1/2/2017 18:00,370,2.57,1486461,17.72,341,82,4,5
1/2/2017 19:00,845,5.88,2616407,31.19,0,113,3,4
1/2/2017 20:00,141,1.54,614046,7.32,0,32,5,5
1/2/2017 21:00,145,3.42,228590,5.45,0,2,2,3
1/2/2017 22:00,2793,19.44,2884842,34.39,3,1272,5,6
1/2/2017 23:00,149,1.63,619918,7.39,0,28,3,3
1/3/2017 0:00,812,5.65,2558525,15.25,3,1348,4,5
1/3/2017 1:00,324,15.21,595381,28.39,754,1207,3,3
1/3/2017 2:00,488,22.89,1677512,79.99,5717,1063,5,6
1/3/2017 3:00,895,6.23,3460301,41.25,126,44,3,3
1/3/2017 4:00,446,20.93,1014812,48.39,5382,1067,5,6
1/3/2017 5:00,115,5.43,927780,22.12,0,3,3,3
1/3/2017 6:00,164,3.87,265080,6.32,0,10,4,5
1/3/2017 7:00,2007,13.97,2571108,30.65,6,69,3,3
1/3/2017 8:00,2770,19.28,2532521,30.19,54,1444,5,5
1/3/2017 9:00,84,2.37,424673,20.25,1231,1247,2,3
1/3/2017 10:00,446,20.96,999293,47.65,5222,1073,5,5
1/3/2017 11:00,946,6.58,3387320,20.19,30,441,3,3
1/3/2017 12:00,6114,42.57,5702576,33.99,5698,13989,4,5
1/3/2017 13:00,432,2.35,1273391,7.59,0,29,3,3
1/3/2017 14:00,407,2.21,724776,4.32,0,44,5,5
1/3/2017 15:00,761,5.29,6849299,81.65,291,669,3,3
1/3/2017 16:00,691,4.81,1285135,15.32,38,390,5,5
1/3/2017 17:00,806,5.61,3196060,19.05,3,60,3,3
1/3/2017 18:00,1815,12.64,5971011,35.59,720,202,4,5
1/3/2017 19:00,914,6.36,3991300,23.79,58,97,3,4
1/3/2017 20:00,397,2.76,1312817,15.65,0,61,5,6
1/3/2017 21:00,45,1.28,398249,18.99,1,1280,2,3
1/3/2017 22:00,32,0.92,853960,40.72,1,726,5,6
1/3/2017 23:00,124,5.84,158964,3.79,0,3,3,3
1/4/2017 0:00,202,2.2,1887437,11.25,0,1251,4,5
1/4/2017 1:00,971,6.76,4259735,25.39,7,146,3,3
1/4/2017 2:00,732,5.1,3253102,19.39,1,142,6,32
1/4/2017 3:00,691,4.81,4159072,24.79,9,107,3,3
1/4/2017 4:00,702,4.89,3476239,20.72,106,439,5,6
1/4/2017 5:00,1861,12.95,2073664,24.72,175,140,3,3
1/4/2017 6:00,1006,7,5289017,63.05,35,37,4,5
1/4/2017 7:00,44,1.25,261095,12.45,1,1278,3,3
1/4/2017 8:00,5322,37.05,7066563,42.12,370,8710,5,5
1/4/2017 9:00,894,6.22,5165705,30.79,7,970,3,3
1/4/2017 10:00,5385,37.49,6517948,38.85,511,9714,5,6
1/4/2017 11:00,779,5.42,1486461,17.72,522,184,3,3
1/4/2017 12:00,1158,8.06,2381526,28.39,1633,648,4,5
1/4/2017 13:00,275,1.91,1307784,15.59,0,6,3,3
1/4/2017 14:00,6067,42.24,5309989,31.65,503,6334,5,5
1/4/2017 15:00,2083,14.5,3555092,21.19,2,11034,3,3
1/4/2017 16:00,651,4.53,4992900,59.52,1704,370,5,6
1/4/2017 17:00,123,1.34,485700,5.79,0,19,3,3
1/4/2017 18:00,1988,13.84,3924191,23.39,40,219,4,5
1/4/2017 19:00,1032,7.18,4638900,27.65,2,445,3,4
1/4/2017 20:00,1865,12.98,1939446,23.12,7,34,5,5
1/4/2017 21:00,334,15.69,431804,20.59,5,1256,3,3
1/4/2017 22:00,633,3.44,3756419,22.39,0,1226,5,5
1/4/2017 23:00,1156,8.04,3128951,18.65,41,554,3,3
1/5/2017 0:00,1376,9.58,2548459,15.19,3,260,4,5
1/5/2017 1:00,856,5.96,3778229,22.52,7,144,3,3
1/5/2017 2:00,1577,10.98,4561725,27.19,18,229,5,5
1/5/2017 3:00,5319,37.02,5511315,32.85,32,8903,3,3
1/5/2017 4:00,1351,9.4,2364749,28.19,1,3085,5,5
1/5/2017 5:00,78,3.68,138202,6.59,67,971,3,3
1/5/2017 6:00,311,14.63,737988,35.19,7,1202,4,5
1/5/2017 7:00,470,22.09,986710,47.05,5533,1052,3,3
1/5/2017 8:00,2533,17.63,4763052,28.39,416,1619,5,5
1/5/2017 9:00,1860,12.95,6324172,75.39,88,239,2,3
1/5/2017 10:00,1711,18.62,3286657,19.59,0,1289,5,5
1/5/2017 11:00,124,1.35,703804,8.39,0,29,3,3
1/5/2017 12:00,509,3.54,2509872,29.92,22,20,4,5
1/5/2017 13:00,1981,13.78,3734608,44.52,8,1458,19,20
1/5/2017 14:00,1789,49.85,5903902,35.19,4423,351,5,5
1/5/2017 15:00,1689,18.39,2951112,17.59,0,1227,3,3
1/5/2017 16:00,2596,72.31,10309599,61.45,22572,676,5,5
1/5/2017 17:00,1827,19.89,2961179,17.65,0,1224,3,3
1/5/2017 18:00,1879,13.08,3342860,39.85,39,9,4,5
1/5/2017 19:00,2005,13.96,2040109,24.32,459,612,3,4
1/5/2017 20:00,318,14.95,918343,43.79,1647,1281,5,5
1/5/2017 21:00,835,9.09,2414241,14.39,0,1348,11,12
1/5/2017 22:00,986,6.86,3185993,18.99,124,891,31,77
1/5/2017 23:00,580,4.03,3454429,20.59,8,110,8,44
1/6/2017 0:00,2212,15.4,2285896,27.25,152,339,17,25
1/6/2017 1:00,1293,36.04,10455561,62.32,16172,1470,12,58
1/6/2017 2:00,2150,23.4,3442685,20.52,0,197,5,6
1/6/2017 3:00,2495,26,6726825,80.19,22743,53268,3,3
1/6/2017 4:00,120,1.3,569586,6.79,0,32,5,5
1/6/2017 5:00,866,6.03,3162505,18.85,22,1082,3,3
1/6/2017 6:00,820,5.7,3689310,21.99,2,124,7,9
1/6/2017 7:00,5198,36.18,5870348,34.99,22,8863,3,3
1/6/2017 8:00,270,12.72,907018,43.25,780,1234,14,18
1/6/2017 9:00,384,18.04,1099956,52.45,3951,1052,18,23
1/6/2017 10:00,2114,23,3845338,22.92,0,1247,11,14
1/6/2017 11:00,2323,25.28,3778229,22.52,0,1221,3,3
1/6/2017 12:00,2128,23.16,3857082,22.99,0,1229,7,46
1/6/2017 13:00,768,5.34,3476239,20.72,5,314,20,107
1/6/2017 14:00,1950,13.57,1710437,20.39,1,141,5,6
1/6/2017 15:00,461,21.64,1010618,48.19,2499,1194,3,3
1/6/2017 16:00,2286,24.88,3878892,23.12,2,416,12,14
1/6/2017 17:00,1510,16.43,3006477,17.92,0,1218,3,5
1/6/2017 18:00,260,1.81,1643328,19.59,0,74,4,5
1/6/2017 19:00,1646,11.45,1693660,20.19,0,689,7,32
1/6/2017 20:00,6082,42.34,6887047,41.05,3187,12612,7,15
1/6/2017 21:00,912,6.35,3509794,20.92,28,148,9,17
1/6/2017 22:00,1071,7.46,2946079,35.12,12,15,5,13
1/6/2017 23:00,543,3.78,1570347,18.72,20,299,22,62
1/7/2017 0:00,343,9.58,289197,13.79,20135,55,8,66
1/7/2017 1:00,82,2.29,185598,8.85,1810,275,4,7
1/7/2017 2:00,170,4.76,641519,30.59,4015,564,5,5
1/7/2017 3:00,2111,58.8,8756029,52.19,95945,1821,3,3
1/7/2017 4:00,125,1.36,536032,6.39,0,28,5,5
1/7/2017 5:00,124,1.35,496606,5.92,0,30,3,3
1/7/2017 6:00,176,4.92,1061159,12.65,55,751,6,9
1/7/2017 7:00,1414,9.84,1861432,22.19,0,530,3,3
1/7/2017 8:00,323,15.16,838651,39.99,1387,1213,5,5
1/7/2017 9:00,1969,21.43,3174249,18.92,0,982,2,3
1/7/2017 10:00,171,1.87,697932,8.32,0,13,5,5
1/7/2017 11:00,1486,41.4,4348654,25.92,6002,2120,3,4
1/7/2017 12:00,628,29.46,524078,24.99,892,1086,4,5
1/7/2017 13:00,784,36.78,1676044,79.92,12585,1244,11,12
1/7/2017 14:00,602,4.19,3576902,21.32,3,164,20,895
1/7/2017 15:00,3504,24.39,2409208,28.72,19,3702,14,18
1/7/2017 16:00,443,20.8,960286,45.79,4534,1274,15,21
1/7/2017 17:00,2013,21.91,3509794,20.92,5,28,3,3
1/7/2017 18:00,962,6.69,3028287,18.05,14,704,4,5
1/7/2017 19:00,1333,9.28,3622201,21.59,2,958,3,3
1/7/2017 20:00,1298,9.03,3644011,21.72,7,148,5,6
1/7/2017 21:00,916,6.38,2749786,16.39,55,102,2,3
1/7/2017 22:00,743,34.9,1157418,55.19,5428,1153,5,6
1/7/2017 23:00,2084,22.68,4360398,25.99,0,790,3,3
1/8/2017 0:00,570,3.1,880804,5.25,0,41,16,18
1/8/2017 1:00,1500,10.44,5635467,33.59,243,435,9,9
1/8/2017 2:00,448,3.11,2380687,14.19,5,47,5,6
1/8/2017 3:00,1275,8.88,4159072,24.79,16,105,2,3
1/8/2017 4:00,576,4.01,6106068,72.79,86,1007,5,6
1/8/2017 5:00,327,15.34,939314,44.79,721,1300,3,3
1/8/2017 6:00,1377,9.58,2905814,17.32,436,702,5,9
1/8/2017 7:00,933,6.49,1721342,20.52,0,130,3,3
1/8/2017 8:00,2952,20.55,2180199,25.99,0,1567,5,5
1/8/2017 9:00,1695,18.45,3085330,18.39,0,1205,2,3
1/8/2017 10:00,146,1.59,742392,8.85,0,27,5,5
1/8/2017 11:00,6243,43.46,8152049,48.59,5219,12666,3,3
1/8/2017 12:00,272,1.89,2023332,24.12,0,9,4,5
1/8/2017 13:00,215,10.12,1277166,30.45,0,2,3,3
1/8/2017 14:00,1167,8.12,5925713,35.32,151,305,5,5
1/8/2017 15:00,362,2.52,1425224,16.99,1,589,2,3
1/8/2017 16:00,204,5.69,1045430,49.85,10979,231,5,6
1/8/2017 17:00,197,9.29,117021,2.79,0,5,3,3
1/8/2017 18:00,790,5.5,3085330,18.39,35,487,5,9
1/8/2017 19:00,605,4.2,1509111,17.99,4,421,3,4
1/8/2017 20:00,428,2.98,1564475,18.65,1,33,21,22
1/8/2017 21:00,773,5.38,1542665,18.39,0,341,7,9
1/8/2017 22:00,61,1.71,848298,40.45,405,1291,7,12
1/8/2017 23:00,290,13.63,855428,40.79,3,1188,16,60
1/9/2017 0:00,111,2.62,226073,5.39,0,1,27,50
1/9/2017 1:00,1381,9.61,4449318,26.52,12,1199,7,8
1/9/2017 2:00,325,2.26,1291007,15.39,0,91,9,11
1/9/2017 3:00,896,6.23,1681916,20.05,0,116,4,4
1/9/2017 4:00,1088,7.57,3387320,20.19,89,221,10,13
1/9/2017 5:00,977,6.8,2514905,14.99,1,370,9,10
1/9/2017 6:00,884,6.15,5992822,35.72,7,430,14,19
1/9/2017 7:00,491,3.42,2006555,23.92,6,146,5,7
1/9/2017 8:00,413,19.42,1056755,50.39,3069,1107,7,19
1/9/2017 9:00,134,1.46,597269,7.12,0,27,3,3
1/9/2017 10:00,1074,7.48,5736130,34.19,2,170,5,5
1/9/2017 11:00,1362,9.48,3885603,46.32,1997,360,3,3
1/9/2017 12:00,2581,71.9,10611589,63.25,35651,1519,4,5
1/9/2017 13:00,1148,7.99,3296723,19.65,2,735,3,3
1/9/2017 14:00,2902,20.2,6977644,41.59,676,3959,4,5
1/9/2017 15:00,1095,7.62,3095396,18.45,0,178,8,45
1/9/2017 16:00,580,4.03,4796606,28.59,111,108,5,5
1/9/2017 17:00,42,1.19,269484,12.85,1,1249,3,3
1/9/2017 18:00,119,1.29,658506,7.85,0,10,4,5
1/9/2017 19:00,1254,8.72,4046665,24.12,58,413,4,4
1/9/2017 20:00,356,2.47,1307784,15.59,0,34,5,5
1/9/2017 21:00,746,5.19,3623040,43.19,0,42,3,3
1/9/2017 22:00,216,10.16,93323,4.45,0,4,12,45
1/9/2017 23:00,16816,91.49,1072064,6.39,0,15,3,3
1/10/2017 0:00,97,1.05,490734,5.85,0,12,6,8
1/10/2017 1:00,1238,34.49,5444207,32.45,1675,685,23,43
1/10/2017 2:00,1118,7.78,6205892,36.99,5,315,5,5
1/10/2017 3:00,235,11.03,167353,3.99,0,5,12,21
1/10/2017 4:00,11942,64.97,1988100,11.85,0,93,13,13
1/10/2017 5:00,169,1.84,687027,8.19,0,20,3,3
1/10/2017 6:00,92,2.57,298844,14.25,1103,1170,4,5
1/10/2017 7:00,6673,46.45,6440773,38.39,6674,13974,8,23
1/10/2017 8:00,505,23.71,960286,45.79,7070,979,10,25
1/10/2017 9:00,232,10.92,111149,2.65,0,5,2,3
1/10/2017 10:00,201,9.46,1481428,35.32,0,5,5,5
1/10/2017 11:00,1041,7.25,3924191,23.39,1,122,3,3
1/10/2017 12:00,1078,7.5,3890636,23.19,6,420,4,5
1/10/2017 13:00,129,3.04,185598,8.85,9,52,6,18
1/10/2017 14:00,2189,15.24,2269957,27.06,28,274,21,553
1/10/2017 15:00,443,3.08,1559442,18.59,48,37,2,3
1/10/2017 16:00,838,4.55,2246469,13.39,0,728,5,5
1/10/2017 17:00,716,19.96,4617090,27.52,10199,3253,3,3
1/10/2017 18:00,1816,50.6,8677176,51.72,2951,1781,4,5
1/10/2017 19:00,484,22.75,532467,25.39,0,1264,10,10
1/10/2017 20:00,490,23.01,799434,38.12,11,1644,5,6
1/10/2017 21:00,437,2.38,2716231,16.19,13,657,3,3
1/10/2017 22:00,1299,9.04,3722864,22.19,24,201,7,35
1/10/2017 23:00,1221,8.5,2168455,25.85,95,75,3,3
1/11/2017 0:00,598,4.16,4126356,49.19,3,74,6,7
1/11/2017 1:00,878,6.11,1520016,18.12,0,118,12,13
1/11/2017 2:00,2487,69.28,8598323,51.25,4040,2261,15,16
1/11/2017 3:00,505,10.53,306184,3.65,3,2501,10,10
1/11/2017 4:00,587,4.08,3454429,20.59,2,285,5,5
1/11/2017 5:00,853,5.93,4461062,26.59,11,838,3,3
1/11/2017 6:00,125,3.5,476473,22.72,5141,36,4,5
1/11/2017 7:00,42,1.2,280809,13.39,415,1213,3,3
1/11/2017 8:00,277,13.03,1014812,48.39,3289,1109,8,36
1/11/2017 9:00,310,2.16,1497367,17.85,0,293,5,23
1/11/2017 10:00,326,2.27,1156789,13.79,0,82,4,5
1/11/2017 11:00,708,4.92,4187593,49.92,1,99,3,3
1/11/2017 12:00,177,8.34,490524,23.39,0,1326,5,9
1/11/2017 13:00,111,2.61,248303,5.92,0,1,19,20
1/11/2017 14:00,743,5.17,3006477,17.92,1,163,5,6
1/11/2017 15:00,5030,35.02,7246079,43.19,17,8578,2,3
1/11/2017 16:00,1119,7.79,3890636,23.19,5,435,5,6
1/11/2017 17:00,857,5.96,2905814,17.32,1,545,3,3
1/11/2017 18:00,628,4.37,2415080,28.79,25,59,4,5
1/11/2017 19:00,776,5.4,3371381,40.19,168,23,3,3
1/11/2017 20:00,1067,29.74,9638511,57.45,12546,3341,5,6
1/11/2017 21:00,1757,48.95,6910535,41.19,6611,693,3,3
1/11/2017 22:00,442,20.76,1062208,50.65,5290,1009,5,5
1/11/2017 23:00,556,26.13,498912,23.79,2303,1038,3,3
1/12/2017 0:00,395,18.56,1111281,52.99,2360,1085,5,8
1/12/2017 1:00,5270,36.69,6752829,40.25,393,8918,3,3
1/12/2017 2:00,556,3.87,1910925,11.39,229,261,18,278
1/12/2017 3:00,776,5.4,3438491,40.99,4,471,3,3
1/12/2017 4:00,312,14.67,382730,18.25,0,1234,5,5
1/12/2017 5:00,397,18.63,598108,28.52,612,1115,3,3
1/12/2017 6:00,536,3.73,1877370,11.19,2,269,4,5
1/12/2017 7:00,3660,25.47,3102946,36.99,11,5339,3,3
1/12/2017 8:00,1393,9.7,4596118,54.79,100,2944,5,6
1/12/2017 9:00,280,13.17,1184891,28.25,0,93,3,3
1/12/2017 10:00,1745,12.15,3979556,23.72,5,240,5,6
1/12/2017 11:00,1898,13.21,3941807,46.99,6,77,3,3
1/12/2017 12:00,968,6.73,1620679,19.32,0,704,4,5
1/12/2017 13:00,482,22.65,1518128,72.39,4576,979,3,3
1/12/2017 14:00,459,21.55,684720,32.65,1723,1135,5,5
1/12/2017 15:00,1900,13.22,1654233,19.72,8,35,3,3
1/12/2017 16:00,502,23.58,893177,42.59,1,1240,5,6
1/12/2017 17:00,789,8.22,848927,10.12,134,1272,3,3
1/12/2017 18:00,1585,11.04,2961179,17.65,1,152,4,5
1/12/2017 19:00,1431,9.96,3162505,18.85,5,216,3,3
1/12/2017 20:00,1009,7.02,3253941,38.79,12,204,23,31
1/12/2017 21:00,2294,24.96,4415763,26.32,0,413,3,3
1/12/2017 22:00,1217,8.47,2783340,16.59,1,83,5,5
1/12/2017 23:00,2101,14.62,2442763,29.12,84,267,5,13
1/13/2017 0:00,397,2.76,2923430,34.85,0,69,4,5
1/13/2017 1:00,30,0.85,219152,10.45,0,8,3,3
1/13/2017 2:00,1194,8.31,2414241,14.39,1,475,5,5
1/13/2017 3:00,341,16.05,1126590,53.72,7611,1453,8,44
1/13/2017 4:00,554,3.01,2704487,16.12,0,888,8,27
1/13/2017 5:00,631,4.39,3241358,19.32,2,111,3,3
1/13/2017 6:00,992,6.9,3744675,22.32,6,253,4,5
1/13/2017 7:00,2553,17.77,6273001,37.39,322,3894,3,3
1/13/2017 8:00,433,3.01,1832911,21.85,187,13,5,6
1/13/2017 9:00,85,2.39,367421,17.52,1205,1199,2,3
1/13/2017 10:00,80,0.87,496606,5.92,0,9,5,5
1/13/2017 11:00,235,2.44,1922669,22.92,57,4223,3,3
1/13/2017 12:00,5299,36.89,6283068,37.45,476,9185,4,5
1/13/2017 13:00,5211,36.27,6843427,40.79,151,8971,3,3
1/13/2017 14:00,542,3.77,2380687,14.19,8,100,5,6
1/13/2017 15:00,911,6.34,4638900,27.65,0,228,3,3
1/13/2017 16:00,443,20.78,1020264,48.65,4926,978,5,6
1/13/2017 17:00,5197,36.18,6517948,38.85,453,8714,3,3
1/13/2017 18:00,840,5.85,5153961,30.72,26,825,4,5
1/13/2017 19:00,5394,37.55,5309989,31.65,44,9254,3,3
1/13/2017 20:00,7359,51.23,6630356,39.52,2272,13794,12,15
1/13/2017 21:00,1892,13.17,5082658,60.59,2015,219,3,6
1/13/2017 22:00,390,2.71,1291007,15.39,3,42,5,32
1/13/2017 23:00,479,22.49,466616,22.25,17,1299,3,3
1/14/2017 0:00,118,5.58,223137,5.32,0,3,4,5
1/14/2017 1:00,101,1.1,994050,11.85,0,13,12,174
1/14/2017 2:00,407,2.83,6089290,72.59,36,110,5,6
1/14/2017 3:00,307,14.44,665217,31.72,637,1214,3,3
1/14/2017 4:00,1070,7.44,2180199,25.99,2177,794,5,6
1/14/2017 5:00,1273,8.86,5669021,33.79,11,753,3,3
1/14/2017 6:00,810,5.64,1542665,18.39,0,66,4,5
1/14/2017 7:00,4763,33.16,5544870,33.05,415,5748,3,3
1/14/2017 8:00,1047,7.28,3253102,19.39,24,351,5,6
1/14/2017 9:00,1117,7.77,4281546,25.52,3,273,2,3
1/14/2017 10:00,964,6.71,3185993,18.99,13,253,5,5
1/14/2017 11:00,5679,39.53,7167227,42.72,12,9959,3,3
1/14/2017 12:00,1290,8.98,3655756,21.79,6,597,4,5
1/14/2017 13:00,6213,43.25,10757551,64.12,1815,11223,3,3
1/14/2017 14:00,33,0.94,503107,23.99,3,12,5,5
1/14/2017 15:00,390,2.71,1178599,14.05,35,43,3,3
1/14/2017 16:00,846,5.88,1542665,18.39,0,125,5,6
1/14/2017 17:00,1324,9.22,2012427,23.99,0,382,3,3
1/14/2017 18:00,552,25.89,424673,20.25,1,1220,4,5
1/14/2017 19:00,5042,35.1,5791495,34.52,65,8914,3,4
1/14/2017 20:00,998,6.95,4259735,25.39,15,728,5,6
1/14/2017 21:00,1938,53.98,6429029,38.32,7291,1961,3,3
1/14/2017 22:00,1062,7.39,3934257,23.45,1,123,5,6
1/14/2017 23:00,2106,58.67,9393564,55.99,11241,596,3,3
1/15/2017 0:00,421,19.79,989646,47.19,4889,1074,4,5
1/15/2017 1:00,1411,19.65,5552420,66.19,44,277,3,3
1/15/2017 2:00,904,6.29,1788451,21.32,0,602,5,5
1/15/2017 3:00,133,3.72,482135,22.99,2920,465,2,3
1/15/2017 4:00,1706,47.53,7826572,46.65,23029,400,5,6
1/15/2017 5:00,1286,35.84,6340110,37.79,1785,519,3,3
1/15/2017 6:00,396,18.58,1140641,54.39,3922,1063,4,5
1/15/2017 7:00,1089,11.85,4202692,25.05,0,1277,3,3
1/15/2017 8:00,2118,14.74,4672455,27.85,439,808,5,6
1/15/2017 9:00,1418,9.87,2079536,24.79,11,926,3,3
1/15/2017 10:00,588,4.09,4248830,50.65,5,59,5,6
1/15/2017 11:00,38,1.07,289197,13.79,2,1222,3,3
1/15/2017 12:00,210,9.9,399507,19.05,166,1296,4,5
1/15/2017 13:00,1924,13.39,1844655,21.99,5,519,3,3
1/15/2017 14:00,940,6.54,1889115,22.52,6,204,5,5
1/15/2017 15:00,2531,70.51,8420484,50.19,6312,671,3,3
1/15/2017 16:00,2152,14.98,4293290,25.59,36,13306,5,6
1/15/2017 17:00,629,4.38,2285896,27.25,20,32,3,3
1/15/2017 18:00,873,6.08,1564475,18.65,1,107,4,5
1/15/2017 19:00,927,6.45,1978873,23.59,0,289,3,3
1/15/2017 20:00,166,7.84,511495,24.39,22,1197,5,5
1/15/2017 21:00,338,1.83,926102,5.52,0,34,3,3
1/15/2017 22:00,118,3.3,468084,22.32,3941,92,5,6
1/15/2017 23:00,895,6.23,4265607,50.85,2,24,3,3
1/16/2017 0:00,1830,12.73,2241436,26.72,2,66,4,5
1/16/2017 1:00,2469,17.19,7692353,45.85,588,3525,3,3
1/16/2017 2:00,697,4.85,1956223,23.32,1,36,11,36
1/16/2017 3:00,856,5.96,2727975,32.52,1,195,3,3
1/16/2017 4:00,557,6.06,4159072,24.79,0,1607,5,6
1/16/2017 5:00,153,0.83,523449,3.12,0,20,3,3
1/16/2017 6:00,806,5.61,4796606,28.59,6,522,4,5
1/16/2017 7:00,719,5,1285135,15.32,23,38,3,3
1/16/2017 8:00,515,3.58,3388159,40.39,43,551,5,6
1/16/2017 9:00,737,5.13,3521538,20.99,314,1298,3,3
1/16/2017 10:00,1226,8.53,1665139,19.85,0,421,5,6
1/16/2017 11:00,418,2.91,2951112,17.59,12,1031,3,3
1/16/2017 12:00,1323,9.21,3128951,18.65,6,475,4,5
1/16/2017 13:00,793,5.52,3934257,23.45,15,119,3,3
1/16/2017 14:00,870,6.05,1721342,20.52,0,158,5,5
1/16/2017 15:00,1936,53.93,7737652,46.12,6313,696,3,3
1/16/2017 16:00,498,23.4,1279053,60.99,7556,952,5,6
1/16/2017 17:00,512,24.06,1114007,53.12,7436,886,3,3
1/16/2017 18:00,261,1.42,456340,2.72,0,6,4,5
1/16/2017 19:00,1400,9.75,2783340,16.59,2,479,3,3
1/16/2017 20:00,1138,7.92,3800039,22.65,184,373,5,6
